1	5	2	4	4		Y40015_TRS_V3_G1_U5_W2_D4_L4.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83477/html/grade1/unit5/week2/day4/lesson4.html
1	5	3	3	5		Y40015_TRS_V3_G1_U5_W3_D3_L5.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83477/html/grade1/unit5/week3/day3/lesson5.html
K	5	3	1	3		Y49506_TRS_V3_GK_U5_W3_D1_L3.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83467/html/gradek/unit5/week3/day1/lesson3.html
1	5	3	2	4		Y40015_TRS_V3_G1_U5_W3_D2_L4.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83477/html/grade1/unit5/week3/day2/lesson4.html
K	5	2	4	4		Y40010_TRS_V3_GK_U5_W2_D4_L4.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83467/html/gradek/unit5/week2/day4/lesson4.html
K	5	3	3	4		Y49506_TRS_V3_GK_U5_W3_D3_L4.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83467/html/gradek/unit5/week3/day3/lesson4.html
2	5	2	4	13		Y49516_TRS_V3_G2_U5_W2_D4_L13.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83487/html/grade2/unit5/week2/day4/lesson13.html
1	5	2	5	4		Y40015_TRS_V3_G1_U5_W2_D5_L4.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83477/html/grade1/unit5/week2/day5/lesson4.html
2	5	1	5	18		Y49516_TRS_V3_G2_U5_W1_D5_L18.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83487/html/grade2/unit5/week1/day5/lesson18.html
K	5	2	5	4		Y40010_TRS_V3_GK_U5_W2_D5_L4.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83467/html/gradek/unit5/week2/day5/lesson4.html
1	5	2	3	4		Y49511_TRS_V3_G1_U5_W2_D3_L4.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83477/html/grade1/unit5/week2/day3/lesson4.html
2	5	2	5	17		Y40020_TRS_V3_G2_U5_W2_D5_L17.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83487/html/grade2/unit5/week2/day5/lesson17.html
K	5	1	1	5		Y40010_TRS_V3_GK_U5_W1_D1_L5.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83467/html/gradek/unit5/week1/day1/lesson5.html
K	5	1	1	4		Y49506_TRS_V3_GK_U5_W1_D1_L4.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83467/html/gradek/unit5/week1/day1/lesson4.html
2	5	1	4	14		Y49516_TRS_V3_G2_U5_W1_D4_L14.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83487/html/grade2/unit5/week1/day4/lesson14.html
1	5	1	1	5		Y40015_TRS_V3_G1_U5_W1_D1_L5.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83477/html/grade1/unit5/week1/day1/lesson5.html
2	5	2	3	10		Y40020_TRS_V3_G2_U5_W2_D3_L10.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83487/html/grade2/unit5/week2/day3/lesson10.html
2	5	3	2	7		Y40020_TRS_V3_G2_U5_W3_D2_L7.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83487/html/grade2/unit5/week3/day2/lesson7.html
1	5	1	2	3		Y40015_TRS_V3_G1_U5_W1_D2_L3.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83477/html/grade1/unit5/week1/day2/lesson3.html
K	5	3	2	3		Y49506_TRS_V3_GK_U5_W3_D2_L3.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83467/html/gradek/unit5/week3/day2/lesson3.html
2	5	1	3	10		Y40020_TRS_V3_G2_U5_W1_D3_L10.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83487/html/grade2/unit5/week1/day3/lesson10.html
K	5	3	1	4		Y40010_TRS_V3_GK_U5_W3_D1_L4.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83467/html/gradek/unit5/week3/day1/lesson4.html
K	5	2	4	3		Y49506_TRS_V3_GK_U5_W2_D4_L3.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83467/html/gradek/unit5/week2/day4/lesson3.html
2	5	3	3	9		Y49516_TRS_V3_G2_U5_W3_D3_L9.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83487/html/grade2/unit5/week3/day3/lesson9.html
1	5	3	1	4		Y40015_TRS_V3_G1_U5_W3_D1_L4.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83477/html/grade1/unit5/week3/day1/lesson4.html
2	5	2	4	14		Y49516_TRS_V3_G2_U5_W2_D4_L14.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83487/html/grade2/unit5/week2/day4/lesson14.html
1	5	1	2	4		Y40015_TRS_V3_G1_U5_W1_D2_L4.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83477/html/grade1/unit5/week1/day2/lesson4.html
K	5	1	3	4		Y49506_TRS_V3_GK_U5_W1_D3_L4.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83467/html/gradek/unit5/week1/day3/lesson4.html
K	5	1	3	5		Y40010_TRS_V3_GK_U5_W1_D3_L5.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83467/html/gradek/unit5/week1/day3/lesson5.html
K	5	1	2	4		Y40010_TRS_V3_GK_U5_W1_D2_L4.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83467/html/gradek/unit5/week1/day2/lesson4.html
1	5	1	3	5		Y40015_TRS_V3_G1_U5_W1_D3_L5.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83477/html/grade1/unit5/week1/day3/lesson5.html
2	5	3	1	3		Y49516_TRS_V3_G2_U5_W3_D1_L3.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83487/html/grade2/unit5/week3/day1/lesson3.html
2	5	2	1	2		Y40020_TRS_V3_G2_U5_W2_D1_L2.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83487/html/grade2/unit5/week2/day1/lesson2.html
2	5	1	4	16		Y49516_TRS_V3_G2_U5_W1_D4_L16_new.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83487/html/grade2/unit5/week1/day4/lesson16.html
2	5	2	3	9		Y40020_TRS_V3_G2_U5_W2_D3_L9.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83487/html/grade2/unit5/week2/day3/lesson9.html
2	5	1	2	7		Y40020_TRS_V3_G2_U5_W1_D2_L7.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83487/html/grade2/unit5/week1/day2/lesson7.html
K	5	2	5	3		Y49506_TRS_V3_GK_U5_W2_D5_L3.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83467/html/gradek/unit5/week2/day5/lesson3.html
1	5	2	4	3		Y40015_TRS_V3_G1_U5_W2_D4_L3.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83477/html/grade1/unit5/week2/day4/lesson3.html
1	5	3	4	3		Y49511_TRS_V3_G1_U5_W3_D4_L3.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83477/html/grade1/unit5/week3/day4/lesson3.html
2	5	1	3	11		Y40020_TRS_V3_G2_U5_W1_D3_L11.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83487/html/grade2/unit5/week1/day3/lesson11.html
3	5	1	X	14		Y40025_TRS_V3_G3_U5_W1_L14.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83497/html/grade3/unit5/week1/lesson14.html
3	5	1	X	8		Y40025_TRS_V3_G3_U5_W1_L8.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83497/html/grade3/unit5/week1/lesson8.html
6	5	1	X	14		Y49536_TRS_V3_G6_U5_W1_L14.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83527/html/grade6/unit5/week1/lesson14.html
5	5	3	X	6		Y40035_TRS_V3_G5_U5_W3_L6.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83517/html/grade5/unit5/week3/lesson6.html
6	5	1	X	3		Y49536_TRS_V3_G6_U5_W1_L3.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83527/html/grade6/unit5/week1/lesson3.html
5	5	2	X	2		Y49531_TRS_V3_G5_U5_W2_L2.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83517/html/grade5/unit5/week2/lesson2.html
5	5	2	X	13		Y40035_TRS_V3_G5_U5_W2_L13.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83517/html/grade5/unit5/week2/lesson13.html
6	5	2	X	5		Y49536_TRS_V3_G6_U5_W2_L5.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83527/html/grade6/unit5/week2/lesson5.html
5	5	2	X	12		Y49531_TRS_V3_G5_U5_W2_L12.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83517/html/grade5/unit5/week2/lesson12.html
4	5	1	X	10	UPDATED	Y40030_TRS_V3_G4_U5_W1_L10.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83507/html/grade4/unit5/week1/lesson10.html
6	5	3	X	8		Y49536_TRS_V3_G6_U5_W3_L8.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83527/html/grade6/unit5/week3/lesson8.html
4	5	3	X	1	UPDATED	Y40030_TRS_V3_G4_U5_W3_L1.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83507/html/grade4/unit5/week3/lesson1.html
6	5	2	X	11		Y49536_TRS_V3_G6_U5_W2_L11.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83527/html/grade6/unit5/week2/lesson11.html
4	5	1	X	6	UPDATED	Y49526_TRS_V3_G4_U5_W1_L6.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83507/html/grade4/unit5/week1/lesson6.html
5	5	1	X	8		Y49531_TRS_V3_G5_U5_W1_L8.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83517/html/grade5/unit5/week1/lesson8.html
3	5	3	X	6		Y49521_TRS_V3_G3_U5_W3_L6.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83497/html/grade3/unit5/week3/lesson6.html
6	5	2	X	9		Y49536_TRS_V3_G6_U5_W2_L9.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83527/html/grade6/unit5/week2/lesson9.html
3	5	3	X	7		Y49521_TRS_V3_G3_U5_W3_L7.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83497/html/grade3/unit5/week3/lesson7.html
6	5	2	X	8		Y49536_TRS_V3_G6_U5_W2_L8.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83527/html/grade6/unit5/week2/lesson8.html
6	5	2	X	10		Y49536_TRS_V3_G6_U5_W2_L10.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83527/html/grade6/unit5/week2/lesson10.html
4	5	1	X	11	UPDATED	Y49526_TRS_V3_G4_U5_W1_L11.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83507/html/grade4/unit5/week1/lesson11.html
3	5	1	X	5		Y40025_TRS_V3_G3_U5_W1_L5.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83497/html/grade3/unit5/week1/lesson5.html
6	5	3	X	9		Y49536_TRS_V3_G6_U5_W3_L9.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83527/html/grade6/unit5/week3/lesson9.html
3	5	2	X	6		Y49521_TRS_V3_G3_U5_W2_L6.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83497/html/grade3/unit5/week2/lesson6.html
3	5	2	X	10		Y40025_TRS_V3_G3_U5_W2_L10.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83497/html/grade3/unit5/week2/lesson10.html
3	5	2	X	11		Y49521_TRS_V3_G3_U5_W2_L11.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83497/html/grade3/unit5/week2/lesson11.html
5	5	1	X	5		Y49531_TRS_V3_G5_U5_W1_L5.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83517/html/grade5/unit5/week1/lesson5.html
5	5	2	X	6		Y40035_TRS_V3_G5_U5_W2_L6.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83517/html/grade5/unit5/week2/lesson6.html
6	5	1	X	2		Y49536_TRS_V3_G6_U5_W1_L2.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83527/html/grade6/unit5/week1/lesson2.html
5	5	3	X	7		Y40035_TRS_V3_G5_U5_W3_L7.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83517/html/grade5/unit5/week3/lesson7.html
4	5	3	X	14	UPDATED	Y49526_TRS_V3_G4_U5_W3_L14.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83507/html/grade4/unit5/week3/lesson14.html
5	5	3	X	2		Y49531_TRS_V3_G5_U5_W3_L2.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83517/html/grade5/unit5/week3/lesson2.html
6	5	3	X	5		Y49536_TRS_V3_G6_U5_W3_L5.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83527/html/grade6/unit5/week3/lesson5.html
6	5	3	X	11		Y49536_TRS_V3_G6_U5_W3_L11_new.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83527/html/grade6/unit5/week3/lesson11.html
5	5	3	X	14		Y49531_TRS_V3_G5_U5_W3_L14.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83517/html/grade5/unit5/week3/lesson14.html
4	5	3	X	7	UPDATED	Y40030_TRS_V3_G4_U5_W3_L7.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83507/html/grade4/unit5/week3/lesson7.html
3	5	1	X	2		Y40025_TRS_V3_G3_U5_W1_L2.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83497/html/grade3/unit5/week1/lesson2.html
5	5	3	X	9		Y49531_TRS_V3_G5_U5_W3_L9.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83517/html/grade5/unit5/week3/lesson9.html
3	5	3	X	11		Y40025_TRS_V3_G3_U5_W3_L11_new.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83497/html/grade3/unit5/week3/lesson11.html
6	5	1	X	9		Y49536_TRS_V3_G6_U5_W1_L9.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83527/html/grade6/unit5/week1/lesson9.html
5	5	2	X	8		Y49531_TRS_V3_G5_U5_W2_L8.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83517/html/grade5/unit5/week2/lesson8.html
4	5	2	X	6	UPDATED	Y40030_TRS_V3_G4_U5_W2_L6.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83507/html/grade4/unit5/week2/lesson6.html
3	5	1	X	13		Y49521_TRS_V3_G3_U5_W1_L13.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83497/html/grade3/unit5/week1/lesson13.html
3	5	3	X	5		Y40025_TRS_V3_G3_U5_W3_L5.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83497/html/grade3/unit5/week3/lesson5.html
4	5	2	X	13	UPDATED	Y40030_TRS_V3_G4_U5_W2_L13.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83507/html/grade4/unit5/week2/lesson13.html
6	5	3	X	2		Y49536_TRS_V3_G6_U5_W3_L2.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83527/html/grade6/unit5/week3/lesson2.html
5	5	3	X	5		Y49531_TRS_V3_G5_U5_W3_L5.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83517/html/grade5/unit5/week3/lesson5.html
6	5	1	X	5		Y49536_TRS_V3_G6_U5_W1_L5.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83527/html/grade6/unit5/week1/lesson5.html
6	5	2	X	3		Y49536_TRS_V3_G6_U5_W2_L3.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83527/html/grade6/unit5/week2/lesson3.html
6	5	2	X	2		Y49536_TRS_V3_G6_U5_W2_L2.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83527/html/grade6/unit5/week2/lesson2.html
5	5	3	X	11		Y40035_TRS_V3_G5_U5_W3_L11_new.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83517/html/grade5/unit5/week3/lesson11.html
5	5	1	X	6		Y40035_TRS_V3_G5_U5_W1_L6.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83517/html/grade5/unit5/week1/lesson6.html
5	5	2	X	5		Y49531_TRS_V3_G5_U5_W2_L5.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83517/html/grade5/unit5/week2/lesson5.html
4	5	2	X	12	UPDATED	Y49526_TRS_V3_G4_U5_W2_L12.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83507/html/grade4/unit5/week2/lesson12.html
6	5	1	X	13		Y49536_TRS_V3_G6_U5_W1_L13.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83527/html/grade6/unit5/week1/lesson13.html
6	5	3	X	3		Y49536_TRS_V3_G6_U5_W3_L3.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83527/html/grade6/unit5/week3/lesson3.html
5	5	1	X	10		Y49531_TRS_V3_G5_U5_W1_L10.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83517/html/grade5/unit5/week1/lesson10.html
5	5	1	X	11		Y40035_TRS_V3_G5_U5_W1_L11.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83517/html/grade5/unit5/week1/lesson11.html
6	5	1	X	8		Y49536_TRS_V3_G6_U5_W1_L8.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83527/html/grade6/unit5/week1/lesson8.html
!!! SMALL GROUP DETECTION EXPLODED IN: Y49521_TRS_V3_G3_U5_W1_L6.indd
3	5	1	X	6		Y49521_TRS_V3_G3_U5_W1_L6.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83497/html/grade3/unit5/week1/lesson6.html
4	5	3	X	13	UPDATED	Y49526_TRS_V3_G4_U5_W3_L13_new.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83507/html/grade4/unit5/week3/lesson13.html
4	5	3	X	6	UPDATED	Y49526_TRS_V3_G4_U5_W3_L6.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83507/html/grade4/unit5/week3/lesson6.html
3	5	1	X	11		Y49521_TRS_V3_G3_U5_W1_L11.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83497/html/grade3/unit5/week1/lesson11.html
3	5	3	X	2		Y49521_TRS_V3_G3_U5_W3_L2.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83497/html/grade3/unit5/week3/lesson2.html
5	5	1	X	9		Y40035_TRS_V3_G5_U5_W1_L9.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83517/html/grade5/unit5/week1/lesson9.html
4	5	1	X	2	UPDATED	Y40030_TRS_V3_G4_U5_W1_L2.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83507/html/grade4/unit5/week1/lesson2.html
3	5	2	X	3		Y49521_TRS_V3_G3_U5_W2_L3.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83497/html/grade3/unit5/week2/lesson3.html
4	5	3	X	5	UPDATED	Y40030_TRS_V3_G4_U5_W3_L5.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83507/html/grade4/unit5/week3/lesson5.html
4	5	1	X	14	UPDATED	Y40030_TRS_V3_G4_U5_W1_L14.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83507/html/grade4/unit5/week1/lesson14.html
4	5	2	X	8	UPDATED	Y40030_TRS_V3_G4_U5_W2_L8.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83507/html/grade4/unit5/week2/lesson8.html
3	5	3	X	14		Y49521_TRS_V3_G3_U5_W3_L14.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83497/html/grade3/unit5/week3/lesson14.html
5	5	2	X	3		Y40035_TRS_V3_G5_U5_W2_L3.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83517/html/grade5/unit5/week2/lesson3.html
6	5	1	X	10		Y49536_TRS_V3_G6_U5_W1_L10.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83527/html/grade6/unit5/week1/lesson10.html
3	5	1	X	9		Y49521_TRS_V3_G3_U5_W1_L9.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83497/html/grade3/unit5/week1/lesson9.html
3	5	1	X	10		Y40025_TRS_V3_G3_U5_W1_L10.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83497/html/grade3/unit5/week1/lesson10.html
4	5	3	X	9	UPDATED	Y49526_TRS_V3_G4_U5_W3_L9.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83507/html/grade4/unit5/week3/lesson9.html
4	5	2	X	11	UPDATED	Y40030_TRS_V3_G4_U5_W2_L11.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83507/html/grade4/unit5/week2/lesson11.html
4	5	3	X	8	UPDATED	Y49526_TRS_V3_G4_U5_W3_L8.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83507/html/grade4/unit5/week3/lesson8.html
6	5	1	X	11		Y49536_TRS_V3_G6_U5_W1_L11.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83527/html/grade6/unit5/week1/lesson11.html
4	5	2	X	10	UPDATED	Y49526_TRS_V3_G4_U5_W2_L10.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83507/html/grade4/unit5/week2/lesson10.html
5	5	3	X	3		Y40035_TRS_V3_G5_U5_W3_L3.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83517/html/grade5/unit5/week3/lesson3.html
6	5	1	X	6		Y49536_TRS_V3_G6_U5_W1_L6.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83527/html/grade6/unit5/week1/lesson6.html
4	5	2	X	9	UPDATED	Y49526_TRS_V3_G4_U5_W2_L9.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83507/html/grade4/unit5/week2/lesson9.html
3	5	2	X	2		Y49521_TRS_V3_G3_U5_W2_L2.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83497/html/grade3/unit5/week2/lesson2.html
6	5	3	X	14		Y49536_TRS_V3_G6_U5_W3_L14.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83527/html/grade6/unit5/week3/lesson14.html
4	5	1	X	3	UPDATED	Y40030_TRS_V3_G4_U5_W1_L3.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83507/html/grade4/unit5/week1/lesson3.html
4	5	2	X	5	UPDATED	Y49526_TRS_V3_G4_U5_W2_L5.indd	/Volumes/BEC/23 HTML eBooks/Benchmark Advance 2/National_2_5/iTRS/u5/X83507/html/grade4/unit5/week2/lesson5.html
